user_id,num_orders,total_spent_eur,avg_days_between_orders,R_score,F_score,M_score,segment,avg_order_value,recommended_discount
163897,4,41.71,28.33333333333333,1,1,1,Lost,10.4275,15.0
163898,5,70.09,20.0,2,1,2,Lost,14.018,15.0
163899,39,912.68,9.263157894736842,4,5,5,Premium,23.402051282051282,0.0
163900,13,511.92,20.666666666666668,2,3,4,Sleeping,39.378461538461536,0.0
163901,8,316.35,19.285714285714285,2,2,4,High_Check,39.54375,0.0
163902,73,2484.31,5.013888888888889,5,5,5,Premium,34.031643835616435,0.0
163903,18,318.74,5.823529411764706,5,4,4,Premium,17.70777777777778,0.0
163904,8,46.02,22.714285714285715,1,2,1,Lost,5.7525,15.0
163905,4,126.97,17.0,3,1,2,New,31.7425,0.0
163906,17,442.29,13.8125,3,4,4,Loyal,26.017058823529414,0.0
163907,24,110.38,12.434782608695652,4,4,2,Frugal,4.599166666666666,6.4
163908,16,171.82999999999998,16.266666666666666,3,4,3,Loyal,10.739374999999999,0.0
163909,11,165.92,18.9,2,3,3,Sleeping,15.083636363636362,0.0
163910,26,155.55,7.84,5,5,3,Loyal,5.982692307692308,1.6
163911,7,172.55,9.666666666666666,4,2,3,Promising,24.650000000000002,22.9
163912,5,11.73,23.75,1,1,1,Lost,2.346,15.0
163913,10,87.17,20.22222222222222,2,3,2,Sleeping,8.717,0.0
163914,8,189.31,14.714285714285714,3,2,3,Promising,23.66375,22.9
163915,45,1355.25,8.227272727272727,5,5,5,Premium,30.116666666666667,0.0
163916,4,7.319999999999999,29.0,1,1,1,Lost,1.8299999999999998,15.0
163917,4,23.1,19.666666666666668,2,1,1,Lost,5.775,15.0
163918,9,202.78,15.375,3,3,3,Loyal,22.531111111111112,0.0
163919,41,219.21,9.0,4,5,3,Loyal,5.346585365853659,1.6
163920,12,18.07,26.90909090909091,1,3,1,Sleeping,1.5058333333333334,0.0
163921,10,149.61,13.88888888888889,3,3,3,Loyal,14.961000000000002,0.0
163922,7,95.87,29.33333333333333,1,2,2,Lost,13.695714285714287,15.0
163923,21,367.91,5.45,5,4,4,Premium,17.51952380952381,0.0
163924,8,607.37,14.0,3,2,5,High_Check,75.92125,0.0
163925,8,325.01,14.285714285714286,3,2,4,High_Check,40.62625,0.0
163926,11,7.93,23.9,1,3,1,Sleeping,0.7209090909090908,0.0
163927,35,563.92,9.882352941176473,4,5,5,Premium,16.112,0.0
163928,9,30.380000000000003,7.5,5,3,1,New,3.3755555555555556,0.0
163929,6,200.6,15.4,3,2,3,Promising,33.43333333333333,22.9
163930,4,13.76,20.33333333333333,2,1,1,Lost,3.44,15.0
163931,7,251.24,14.333333333333334,3,2,4,High_Check,35.89142857142857,0.0
163932,7,130.66,23.83333333333333,1,2,3,Lost,18.665714285714284,15.0
163933,40,1042.4,8.743589743589743,5,5,5,Premium,26.060000000000002,0.0
163934,7,84.14,26.83333333333333,1,2,2,Lost,12.02,15.0
163935,6,3.33,5.4,5,2,1,New,0.555,0.0
163936,6,140.81,9.2,4,2,3,Promising,23.468333333333334,22.9
163937,5,34.57,8.5,5,1,1,New,6.914,0.0
163938,6,91.63,8.6,5,2,2,Promising,15.271666666666667,22.9
163939,22,1518.77,14.476190476190476,3,4,5,Loyal,69.035,1.6
163940,10,204.78,26.55555555555556,1,3,3,Sleeping,20.478,0.0
163941,30,43.260000000000005,10.724137931034482,4,5,1,Frugal,1.4420000000000002,6.4
163942,15,396.46,18.357142857142858,2,4,4,Sleeping,26.430666666666664,10.0
163943,12,107.88,18.09090909090909,2,3,2,Sleeping,8.99,0.0
163944,9,479.81,16.625,3,3,4,Loyal,53.312222222222225,0.0
163945,13,536.3,10.333333333333334,4,3,4,Loyal,41.25384615384615,0.0
163946,4,68.92999999999999,13.0,3,1,2,New,17.232499999999998,0.0
163947,41,845.03,5.75,5,5,5,Premium,20.610487804878048,0.0
163948,12,25.78,9.818181818181818,4,3,1,New,2.1483333333333334,0.0
163949,17,385.97,19.25,2,4,4,Sleeping,22.704117647058826,10.0
163950,10,123.78,15.88888888888889,3,3,2,Promising,12.378,22.9
163951,14,11.04,26.307692307692307,1,4,1,Frugal,0.7885714285714285,6.4
163952,4,46.88,11.333333333333334,4,1,1,New,11.72,0.0
163953,4,205.64,29.666666666666668,1,1,3,Lost,51.41,15.0
163954,33,347.0,8.40625,5,5,4,Premium,10.515151515151516,0.0
163955,9,21.08,15.5,3,3,1,New,2.342222222222222,0.0
163956,7,27.75,28.666666666666668,1,2,1,Lost,3.9642857142857144,15.0
163957,40,1620.15,8.846153846153847,4,5,5,Premium,40.503750000000004,0.0
163958,9,131.54,21.0,2,3,3,Sleeping,14.615555555555554,0.0
163959,5,204.46,18.0,2,1,3,Lost,40.892,15.0
163960,7,215.04,11.833333333333334,4,2,3,Promising,30.72,22.9
163961,10,565.4,8.444444444444445,5,3,5,Loyal,56.54,0.0
163962,56,2326.88,6.636363636363637,5,5,5,Premium,41.55142857142857,0.0
163963,23,1210.58,8.409090909090908,5,4,5,Premium,52.63391304347826,0.0
163964,11,228.99,24.2,1,3,3,Sleeping,20.817272727272726,0.0
163965,8,301.32,20.714285714285715,2,2,4,High_Check,37.665,0.0
163966,7,322.1,17.5,2,2,4,High_Check,46.01428571428572,0.0
163967,21,538.71,8.15,5,4,4,Premium,25.652857142857144,0.0
163968,8,235.66,12.428571428571429,4,2,3,Promising,29.4575,22.9
163969,11,154.42,23.6,1,3,3,Sleeping,14.038181818181817,0.0
163970,9,201.9,17.25,2,3,3,Sleeping,22.433333333333334,0.0
163971,14,302.0,12.692307692307692,4,4,4,Premium,21.571428571428573,0.0
163972,84,2496.61,4.325301204819277,5,5,5,Premium,29.72154761904762,0.0
163973,10,149.64,18.0,2,3,3,Sleeping,14.963999999999999,0.0
163974,7,12.11,24.0,1,2,1,Lost,1.73,15.0
163975,4,42.47,7.333333333333333,5,1,1,New,10.6175,0.0
163976,5,32.97,26.5,1,1,1,Lost,6.593999999999999,15.0
163977,7,199.44,22.83333333333333,1,2,3,Lost,28.49142857142857,15.0
163978,38,1606.96,9.64864864864865,4,5,5,Premium,42.28842105263158,0.0
163979,11,154.45,15.5,3,3,3,Loyal,14.04090909090909,0.0
163980,6,240.05,9.2,4,2,3,Promising,40.00833333333333,22.9
163981,14,416.75,16.846153846153847,3,4,4,Loyal,29.767857142857142,0.0
163982,7,166.77,25.5,1,2,3,Lost,23.824285714285715,15.0
163983,9,49.45,21.875,2,3,1,Sleeping,5.4944444444444445,0.0
163984,6,43.43,14.8,3,2,1,New,7.238333333333333,0.0
163985,20,1078.58,17.263157894736842,2,4,5,Sleeping,53.928999999999995,10.0
163986,23,789.66,6.590909090909091,5,4,5,Premium,34.33304347826087,0.0
163987,13,420.67,18.75,2,3,4,Sleeping,32.35923076923077,0.0
163988,4,26.25,23.666666666666668,1,1,1,Lost,6.5625,15.0
163989,13,347.83,19.25,2,3,4,Sleeping,26.756153846153843,0.0
163990,5,41.88,23.25,1,1,1,Lost,8.376000000000001,15.0
163991,7,118.51,4.0,5,2,2,Promising,16.93,22.9
163992,4,33.47,21.0,2,1,1,Lost,8.3675,15.0
163993,43,850.44,8.547619047619047,5,5,5,Premium,19.77767441860465,0.0
163994,5,31.75,12.75,4,1,1,New,6.35,0.0
163995,7,165.92,18.166666666666668,2,2,3,Lost,23.70285714285714,15.0
163996,21,385.23,8.4,5,4,4,Premium,18.344285714285714,0.0
163997,13,253.98,16.083333333333332,3,3,4,Loyal,19.536923076923078,0.0
163998,4,18.19,2.6666666666666665,5,1,1,New,4.5475,0.0
163999,4,58.370000000000005,24.33333333333333,1,1,1,Lost,14.592500000000001,15.0
164000,8,203.39,23.142857142857142,1,2,3,Lost,25.42375,15.0
164001,34,640.37,5.454545454545454,5,5,5,Premium,18.834411764705884,0.0
164002,5,15.55,26.25,1,1,1,Lost,3.1100000000000003,15.0
164003,10,45.120000000000005,5.888888888888889,5,3,1,New,4.5120000000000005,0.0
164004,9,22.33,14.5,3,3,1,New,2.481111111111111,0.0
164005,5,45.37,11.0,4,1,1,New,9.074,0.0
164006,4,43.19,20.33333333333333,2,1,1,Lost,10.7975,15.0
164007,13,385.8,19.33333333333333,2,3,4,Sleeping,29.676923076923078,0.0
164008,19,459.72,16.5,3,4,4,Loyal,24.19578947368421,0.0
164009,21,177.82999999999998,11.15,4,4,3,Loyal,8.468095238095238,1.6
164010,11,143.03,18.6,2,3,3,Sleeping,13.002727272727272,0.0
164011,5,23.99,30.0,1,1,1,Lost,4.798,15.0
164012,32,574.6,8.67741935483871,5,5,5,Premium,17.95625,0.0
164013,5,94.81,23.25,1,1,2,Lost,18.962,15.0
164014,15,58.69,9.357142857142858,4,4,1,Frugal,3.9126666666666665,6.4
164015,6,168.81,21.2,2,2,3,Lost,28.135,15.0
164016,61,491.91,5.933333333333334,5,5,4,Premium,8.064098360655738,0.0
164017,4,29.73,29.33333333333333,1,1,1,Lost,7.4325,15.0
164018,6,11.59,13.8,3,2,1,New,1.9316666666666666,0.0
164019,8,73.82,23.571428571428573,1,2,2,Lost,9.2275,15.0
164020,6,62.69,15.0,3,2,2,Promising,10.448333333333332,22.9
164021,8,74.52,11.857142857142858,4,2,2,Promising,9.315,22.9
164022,11,335.35,21.8,2,3,4,Sleeping,30.486363636363638,0.0
164023,16,374.9,15.333333333333334,3,4,4,Loyal,23.43125,0.0
164024,16,549.05,19.33333333333333,2,4,5,Sleeping,34.315625,10.0
164025,7,170.39999999999998,24.666666666666668,1,2,3,Lost,24.342857142857138,15.0
164026,4,25.78,12.666666666666666,4,1,1,New,6.445,0.0
164027,32,947.4,6.774193548387097,5,5,5,Premium,29.60625,0.0
164028,18,200.0,12.647058823529411,4,4,3,Loyal,11.11111111111111,0.0
164029,5,173.26,20.25,2,1,3,Lost,34.652,15.0
164030,26,584.55,11.8,4,5,5,Premium,22.482692307692307,0.0
164031,15,628.97,14.571428571428571,3,4,5,Loyal,41.931333333333335,0.0
164032,4,77.84,15.0,3,1,2,New,19.46,0.0
164033,7,37.44,27.166666666666668,1,2,1,Lost,5.348571428571428,15.0
164034,35,197.03,6.970588235294118,5,5,3,Loyal,5.629428571428572,1.6
164035,23,923.15,16.59090909090909,3,4,5,Loyal,40.13695652173913,1.6
164036,6,54.95,13.8,3,2,1,New,9.158333333333333,0.0
164037,37,458.63,5.861111111111111,5,5,4,Premium,12.395405405405405,0.0
164038,37,712.48,9.833333333333334,4,5,5,Premium,19.256216216216217,0.0
164039,10,33.1,23.11111111111111,1,3,1,Sleeping,3.31,0.0
164040,12,517.8100000000001,18.363636363636363,2,3,4,Sleeping,43.15083333333334,0.0
164041,77,1403.34,4.789473684210527,5,5,5,Premium,18.225194805194803,0.0
164042,16,598.25,19.4,2,4,5,Sleeping,37.390625,10.0
164043,8,89.76,8.142857142857142,5,2,2,Promising,11.22,22.9
164044,25,989.32,8.833333333333334,4,5,5,Premium,39.5728,0.0
164045,8,242.9,16.714285714285715,3,2,3,Promising,30.3625,22.9
164046,14,373.49,17.384615384615383,2,4,4,Sleeping,26.677857142857142,0.0
164047,12,208.35,18.181818181818183,2,3,3,Sleeping,17.3625,0.0
164048,18,180.98,14.0,3,4,3,Loyal,10.054444444444444,0.0
164049,10,66.37,28.666666666666668,1,3,2,Sleeping,6.6370000000000005,0.0
164050,15,156.95,16.285714285714285,3,4,3,Loyal,10.463333333333333,0.0
164051,12,778.42,8.545454545454545,5,3,5,Loyal,64.86833333333333,0.0
164052,11,78.61,7.9,5,3,2,Promising,7.1463636363636365,3.6
164053,11,277.69,19.8,2,3,4,Sleeping,25.244545454545456,0.0
164054,15,227.23,16.714285714285715,3,4,3,Loyal,15.148666666666665,0.0
164055,100,4619.27,3.212121212121212,5,5,5,Premium,46.1927,0.0
164056,37,106.82,9.97222222222222,4,5,2,Frugal,2.8870270270270266,6.4
164057,6,188.18,12.0,4,2,3,Promising,31.363333333333333,22.9
164058,28,122.85,10.851851851851851,4,5,2,Frugal,4.3875,6.4
164059,8,380.8,26.428571428571427,1,2,4,High_Check,47.6,0.0
164060,11,135.84,26.5,1,3,3,Sleeping,12.34909090909091,0.0
164061,10,39.15,7.333333333333333,5,3,1,New,3.915,0.0
164062,5,16.46,21.75,2,1,1,Lost,3.2920000000000003,15.0
164063,15,698.83,19.642857142857142,2,4,5,Sleeping,46.58866666666667,10.0
164064,9,287.71000000000004,9.0,4,3,4,Loyal,31.967777777777783,0.0
164065,6,101.43,15.2,3,2,2,Promising,16.905,22.9
164066,20,430.18,15.947368421052632,3,4,4,Loyal,21.509,1.6
164067,16,446.06,15.0,3,4,4,Loyal,27.87875,0.0
164068,15,83.26,15.214285714285714,3,4,2,Frugal,5.550666666666667,0.0
164069,25,299.34,12.125,4,5,4,Premium,11.9736,0.0
164070,8,65.6,19.714285714285715,2,2,2,Lost,8.2,15.0
164071,11,392.05,9.4,4,3,4,Loyal,35.64090909090909,0.0
164072,5,28.03,14.25,3,1,1,New,5.606,0.0
164073,92,2223.75,4.0,5,5,5,Premium,24.171195652173914,0.0
164074,14,289.91,6.6923076923076925,5,4,4,Premium,20.707857142857144,0.0
164075,21,552.0699999999999,8.95,4,4,5,Premium,26.289047619047615,0.0
164076,11,586.74,25.5,1,3,5,Sleeping,53.34,0.0
164077,4,122.54,16.666666666666668,3,1,2,New,30.635,0.0
164078,7,59.56,18.33333333333333,2,2,2,Lost,8.508571428571429,15.0
164079,16,252.35,13.933333333333334,3,4,4,Loyal,15.771875,0.0
164080,6,164.59,10.0,4,2,3,Promising,27.43166666666667,22.9
164081,17,224.49,9.0,4,4,3,Loyal,13.205294117647059,0.0
164082,10,174.52,19.88888888888889,2,3,3,Sleeping,17.452,0.0
164083,57,1539.59,6.392857142857143,5,5,5,Premium,27.01035087719298,0.0
164084,6,16.59,11.0,4,2,1,New,2.765,0.0
164085,6,72.0,20.4,2,2,2,Lost,12.0,15.0
164086,4,29.45,22.0,2,1,1,Lost,7.3625,15.0
164087,13,30.380000000000003,15.666666666666666,3,3,1,New,2.3369230769230773,0.0
164088,15,557.1800000000001,17.857142857142858,2,4,5,Sleeping,37.14533333333334,10.0
164089,12,303.57,18.818181818181817,2,3,4,Sleeping,25.2975,0.0
164090,31,1347.22,11.966666666666669,4,5,5,Premium,43.45870967741936,0.0
164091,5,118.06,22.5,1,1,2,Lost,23.612000000000002,15.0
164092,6,62.34,20.8,2,2,2,Lost,10.39,15.0
164093,14,198.1,16.53846153846154,3,4,3,Loyal,14.15,0.0
164094,14,626.8,17.53846153846154,2,4,5,Sleeping,44.771428571428565,0.0
164095,6,117.76999999999998,28.6,1,2,2,Lost,19.62833333333333,15.0
164096,12,201.0,15.0,3,3,3,Loyal,16.75,0.0
164097,18,134.11,14.588235294117649,3,4,3,Loyal,7.450555555555557,0.0
164098,4,149.97,14.666666666666666,3,1,3,New,37.4925,0.0
164099,8,79.09,24.857142857142858,1,2,2,Lost,9.88625,15.0
164100,51,1267.98,7.28,5,5,5,Premium,24.86235294117647,0.0
164101,44,1224.5,7.976744186046512,5,5,5,Premium,27.829545454545453,0.0
164102,5,92.29,10.5,4,1,2,New,18.458000000000002,0.0
164103,47,1564.06,7.760869565217392,5,5,5,Premium,33.27787234042553,0.0
164104,6,124.19,30.0,1,2,2,Lost,20.698333333333334,15.0
164105,11,276.2,13.9,3,3,4,Loyal,25.10909090909091,0.0
164106,14,248.46,14.538461538461538,3,4,4,Loyal,17.747142857142858,0.0
164107,4,86.31,25.666666666666668,1,1,2,Lost,21.5775,15.0
164108,28,370.02,8.592592592592593,5,5,4,Premium,13.215,0.0
164109,16,249.62,15.866666666666667,3,4,4,Loyal,15.60125,0.0
164110,45,1048.39,8.181818181818182,5,5,5,Premium,23.297555555555558,0.0
164111,9,0.0,8.75,5,3,1,New,0.0,0.0
164112,4,111.75,21.666666666666668,2,1,2,Lost,27.9375,15.0
164113,22,315.11,13.047619047619047,3,4,4,Loyal,14.32318181818182,1.6
164114,8,166.78,21.857142857142858,2,2,3,Lost,20.8475,15.0
164115,7,114.4,25.83333333333333,1,2,2,Lost,16.342857142857145,15.0
164116,7,156.95,24.5,1,2,3,Lost,22.42142857142857,15.0
164117,4,26.91,22.33333333333333,1,1,1,Lost,6.7275,15.0
164118,54,2919.24,6.867924528301887,5,5,5,Premium,54.059999999999995,0.0
164119,21,364.57,15.85,3,4,4,Loyal,17.36047619047619,1.6
164120,8,135.93,15.571428571428571,3,2,3,Promising,16.99125,22.9
164121,41,3455.67,7.75,5,5,5,Premium,84.28463414634146,0.0
164122,5,127.44,24.25,1,1,2,Lost,25.488,15.0
164123,8,150.21,21.428571428571427,2,2,3,Lost,18.77625,15.0
164124,21,861.27,15.5,3,4,5,Loyal,41.01285714285714,1.6
164125,4,39.55,6.333333333333333,5,1,1,New,9.8875,0.0
164126,21,1192.78,3.2,5,4,5,Premium,56.79904761904762,0.0
164127,20,311.19,14.31578947368421,3,4,4,Loyal,15.5595,1.6
164128,5,138.37,4.25,5,1,3,New,27.674,0.0
164129,6,165.35000000000002,20.8,2,2,3,Lost,27.558333333333337,15.0
164130,39,1601.52,9.5,4,5,5,Premium,41.06461538461539,0.0
164131,10,332.82,19.88888888888889,2,3,4,Sleeping,33.282,0.0
164132,4,158.39,16.0,3,1,3,New,39.5975,0.0
164133,7,180.2,5.833333333333333,5,2,3,Promising,25.74285714285714,22.9
164134,10,329.11,23.77777777777778,1,3,4,Sleeping,32.911,0.0
164135,7,32.29,16.333333333333332,3,2,1,New,4.612857142857143,0.0
164136,26,536.0,7.28,5,5,4,Premium,20.615384615384617,0.0
164137,9,194.4,21.875,2,3,3,Sleeping,21.6,0.0
164138,8,99.32,18.0,2,2,2,Lost,12.415,15.0
164139,6,51.53,9.8,4,2,1,New,8.588333333333333,0.0
164140,70,849.67,3.855072463768116,5,5,5,Premium,12.138142857142856,0.0
164141,17,315.97,17.625,2,4,4,Sleeping,18.586470588235297,10.0
164142,11,169.9,26.3,1,3,3,Sleeping,15.445454545454545,0.0
164143,4,41.24,17.666666666666668,2,1,1,Lost,10.31,15.0
164144,54,650.19,6.867924528301887,5,5,5,Premium,12.040555555555557,0.0
164145,32,740.64,6.806451612903226,5,5,5,Premium,23.145,0.0
164146,7,170.41,20.0,2,2,3,Lost,24.344285714285714,15.0
164147,25,254.91000000000005,13.458333333333334,3,5,4,Loyal,10.196400000000002,1.6
164148,4,57.27,21.33333333333333,2,1,1,Lost,14.3175,15.0
164149,17,407.86,18.0625,2,4,4,Sleeping,23.991764705882353,10.0
164150,8,58.4,12.857142857142858,4,2,1,New,7.3,0.0
164151,19,322.94,13.11111111111111,3,4,4,Loyal,16.99684210526316,0.0
164152,7,309.96,22.83333333333333,1,2,4,High_Check,44.279999999999994,0.0
164153,5,39.5,22.0,2,1,1,Lost,7.9,15.0
164154,5,29.15,24.25,1,1,1,Lost,5.83,15.0
164155,6,111.85,21.8,2,2,2,Lost,18.641666666666666,15.0
164156,4,30.93,9.0,4,1,1,New,7.7325,0.0
164157,7,69.25,6.5,5,2,2,Promising,9.892857142857142,22.9
164158,7,183.2,20.83333333333333,2,2,3,Lost,26.17142857142857,15.0
164159,5,0.0,24.5,1,1,1,Lost,0.0,15.0
164160,7,51.86,22.33333333333333,1,2,1,Lost,7.408571428571428,15.0
164161,8,102.13,17.0,3,2,2,Promising,12.76625,22.9
164162,4,11.88,30.0,1,1,1,Lost,2.97,15.0
164163,18,157.14,17.352941176470587,2,4,3,Sleeping,8.729999999999999,10.0
164164,27,887.69,12.538461538461538,4,5,5,Premium,32.87740740740741,0.0
164165,7,188.04,14.666666666666666,3,2,3,Promising,26.86285714285714,22.9
164166,26,333.88,10.0,4,5,4,Premium,12.84153846153846,0.0
164167,5,49.510000000000005,21.75,2,1,1,Lost,9.902000000000001,15.0
164168,36,712.71,4.257142857142857,5,5,5,Premium,19.7975,0.0
164169,11,38.4,15.3,3,3,1,New,3.4909090909090907,0.0
164170,5,36.62,16.25,3,1,1,New,7.324,0.0
164171,13,252.82,18.83333333333333,2,3,4,Sleeping,19.447692307692307,0.0
164172,44,399.51,5.674418604651163,5,5,4,Premium,9.079772727272728,0.0
164173,15,200.35,16.928571428571427,3,4,3,Loyal,13.356666666666666,0.0
164174,23,464.06,10.590909090909092,4,4,4,Premium,20.176521739130436,0.0
164175,12,51.47,15.454545454545457,3,3,1,New,4.289166666666667,0.0
164176,20,344.68,13.0,3,4,4,Loyal,17.234,1.6
164177,65,726.06,5.015625,5,5,5,Premium,11.170153846153845,0.0
164178,4,187.83,10.0,4,1,3,New,46.9575,0.0
164179,11,17.25,21.3,2,3,1,Sleeping,1.5681818181818181,0.0
164180,8,397.78,22.428571428571427,1,2,4,High_Check,49.7225,0.0
164181,4,79.42,17.666666666666668,2,1,2,Lost,19.855,15.0
164182,59,875.85,4.844827586206897,5,5,5,Premium,14.84491525423729,0.0
164183,32,504.72,9.161290322580646,4,5,4,Premium,15.7725,0.0
164184,11,22.15,22.9,1,3,1,Sleeping,2.0136363636363637,0.0
164185,16,185.34,14.2,3,4,3,Loyal,11.58375,0.0
164186,5,47.42,17.75,2,1,1,Lost,9.484,15.0
164187,13,178.75,19.0,2,3,3,Sleeping,13.75,0.0
164188,27,389.17,11.884615384615383,4,5,4,Premium,14.413703703703705,0.0
164189,15,235.11,11.714285714285714,4,4,3,Loyal,15.674000000000001,0.0
164190,6,99.77,13.6,3,2,2,Promising,16.628333333333334,22.9
164191,6,152.07999999999998,28.0,1,2,3,Lost,25.346666666666664,15.0
164192,9,106.4,10.125,4,3,2,Promising,11.822222222222223,22.9
164193,11,197.0,5.0,5,3,3,Loyal,17.90909090909091,0.0
164194,54,2453.5,6.867924528301887,5,5,5,Premium,45.43518518518518,0.0
164195,4,103.51,14.666666666666666,3,1,2,New,25.8775,0.0
164196,38,585.74,9.18918918918919,4,5,5,Premium,15.41421052631579,0.0
164197,4,19.19,18.33333333333333,2,1,1,Lost,4.7975,15.0
164198,4,8.99,4.333333333333333,5,1,1,New,2.2475,0.0
164199,9,77.61,16.0,3,3,2,Promising,8.623333333333333,22.9
164200,51,2462.83,7.06,5,5,5,Premium,48.29078431372549,0.0
164201,6,82.7,22.4,1,2,2,Lost,13.783333333333333,15.0
164202,9,48.47,18.25,2,3,1,Sleeping,5.385555555555555,0.0
164203,26,655.01,10.88,4,5,5,Premium,25.192692307692308,0.0
164204,7,225.87,25.166666666666668,1,2,3,Lost,32.26714285714286,15.0
164205,5,91.85,9.0,4,1,2,New,18.369999999999997,0.0
164206,13,84.28999999999999,20.0,2,3,2,Sleeping,6.483846153846153,0.0
164207,14,116.07,8.0,5,4,2,Frugal,8.290714285714285,0.0
164208,35,858.72,8.705882352941176,5,5,5,Premium,24.534857142857145,0.0
164209,18,671.78,12.352941176470589,4,4,5,Premium,37.32111111111111,0.0
164210,7,177.64,11.5,4,2,3,Promising,25.377142857142854,22.9
164211,15,45.53,14.785714285714286,3,4,1,Frugal,3.0353333333333334,6.4
164212,86,2549.11,3.2705882352941176,5,5,5,Premium,29.640813953488372,0.0
164213,15,393.73,16.642857142857142,3,4,4,Loyal,26.24866666666667,0.0
164214,4,23.61,22.33333333333333,1,1,1,Lost,5.9025,15.0
164215,13,333.66,13.583333333333334,3,3,4,Loyal,25.666153846153847,0.0
164216,6,3.85,10.2,4,2,1,New,0.6416666666666667,0.0
164217,9,632.11,8.75,5,3,5,Loyal,70.23444444444445,0.0
164218,15,305.54,14.285714285714286,3,4,4,Loyal,20.369333333333334,0.0
164219,10,223.27,14.88888888888889,3,3,3,Loyal,22.327,0.0
164220,17,313.48,12.25,4,4,4,Premium,18.44,0.0
164221,6,148.61,19.6,2,2,3,Lost,24.768333333333334,15.0
164222,5,118.54,7.75,5,1,2,New,23.708000000000002,0.0
164223,6,392.29,29.4,1,2,4,High_Check,65.38166666666667,0.0
164224,9,299.84,11.25,4,3,4,Loyal,33.315555555555555,0.0
164225,16,190.54,19.133333333333333,2,4,3,Sleeping,11.90875,10.0
164226,4,133.3,13.666666666666666,3,1,3,New,33.325,0.0
164227,18,632.96,3.7058823529411766,5,4,5,Premium,35.16444444444445,0.0
164228,4,0.0,24.666666666666668,1,1,1,Lost,0.0,15.0
164229,7,125.71,19.33333333333333,2,2,2,Lost,17.958571428571428,15.0
164230,11,170.17000000000002,8.3,5,3,3,Loyal,15.47,0.0
164231,7,15.170000000000002,9.166666666666666,4,2,1,New,2.1671428571428573,0.0
164232,4,12.15,18.33333333333333,2,1,1,Lost,3.0375,15.0
164233,5,40.510000000000005,26.5,1,1,1,Lost,8.102,15.0
164234,7,149.6,30.0,1,2,3,Lost,21.37142857142857,15.0
164235,4,74.53999999999999,19.666666666666668,2,1,2,Lost,18.634999999999998,15.0
164236,17,420.15,5.6875,5,4,4,Premium,24.71470588235294,0.0
164237,24,862.99,8.91304347826087,4,4,5,Premium,35.95791666666667,0.0
164238,15,330.62,18.071428571428573,2,4,4,Sleeping,22.041333333333334,10.0
164239,9,383.35,23.625,1,3,4,Sleeping,42.59444444444445,0.0
164240,4,8.17,22.33333333333333,1,1,1,Lost,2.0425,15.0
164241,7,173.82,17.666666666666668,2,2,3,Lost,24.83142857142857,15.0
164242,12,206.39,20.181818181818183,2,3,3,Sleeping,17.199166666666667,0.0
164243,43,1391.06,8.571428571428571,5,5,5,Premium,32.35023255813953,0.0
164244,9,217.47,21.875,2,3,3,Sleeping,24.163333333333334,0.0
